,customer_number,principal_amount,outstanding_amount,outstanding_ratio,dpd,is_delinquent,avg_bill_gap,late_ratio,paid_ratio,marital_status,age_group
11554,f579e319e51ccdeddf9d419afbe78dd02dbfd534933e3683e2408f4e7a47e72b,4000000.0,1550000.0,0.3875,0,0,-0.46,0.16,0.94,MARRIED,mature
11555,f581133e234db7fb86d85aec95129f5ba140f811bb26d4d7e1c16c52512045dd,5000000.0,2200000.0,0.44,0,0,-19.54,0.14,1.0,WIDOWED,adult
11556,f5926699bf0f40af083a7b5d3f5428f44ef9c7c1639c8afe14ad49bd6e9734fb,5000000.0,2500000.0,0.5,5,0,-0.4,0.08,0.5,MARRIED,mature
11557,f596332be85ab0ebc11aa0b9cc0c7af1f7e0efd7efef50ed11d69897d5220a8d,5000000.0,2300000.0,0.46,0,0,-8.02,0.12,1.0,MARRIED,mature
11558,f5c1697ec84cd6edad6db4cae681d65bff8f447e2911168fb625e02e58bb496e,6000000.0,2400000.0,0.4,0,0,-9.74,0.1,1.0,MARRIED,mature
11559,f5cd10cc8cf3d79add1c8549dc55adb0e6571e3a520a894c365accca91b0611e,5000000.0,1900000.0,0.38,0,0,-8.24,0.08,0.96,MARRIED,mature
11560,f5d66a6c90284f940a5dffa54d49916407380c566415cf7a146bd485e544eeba,4000000.0,2080000.0,0.52,12,0,2.14,0.38,0.5,MARRIED,mature
11561,f5d8772e746d4ebfcca3ac1d0418ba4e037b89723b6b91cfa13dfd94d3cafd5d,5000000.0,2300000.0,0.46,0,0,-3.46,0.1,0.62,MARRIED,adult
11562,f5deebde752e890f9c28bc23971a302522cae16f225d715579f2d06a6589196a,8000000.0,6333000.0,0.791625,125,1,-0.5625,0.0208333333333333,0.2089678058912386,MARRIED,mature
11563,f5e0274177620017aabb1855a9143ed8333d7f3d61c432723908dd464b3c3f25,9000000.0,4780500.0,0.5311666666666667,33,1,2.48,0.2,0.4903687635574837,MARRIED,senior
11564,f5e3560ac22eb0186d82cb53ac211d00aea4bdda394da1c21aa3c831fbde860c,11000000.0,4840000.0,0.44,0,0,-10.28,0.16,1.0,MARRIED,mature
11565,f5e47b36b9a7b6596eabbfaeeab702ff994840a377e21401114ddddf175e859f,7000000.0,3080000.0,0.44,0,0,-9.5,0.16,1.0,MARRIED,senior
11566,f5e92aa4da6724cd3e84a7cd4aff8fd7fb48f3d2a8a00872174092ce1c60db19,5000000.0,2300000.0,0.46,0,0,-0.92,0.1,0.7,MARRIED,mature
11567,f5e937a0c384e0e19a83b96737b6ee00616540c35f6a255a3be17e98d0a4b802,5000000.0,2200000.0,0.44,0,0,-6.18,0.18,1.0,MARRIED,mature
11568,f5f6e140f8ebe00dad1410ca3ce7671586f0c3efc2bfc575de38f23c95a9d705,5000000.0,2200000.0,0.44,0,0,-0.52,0.1,0.9,MARRIED,mature
11569,f5f8e843568de8e3c72a175adacb297d81ed48bd2f093897677f14a7c72e1c59,5000000.0,2000000.0,0.4,0,0,-13.16,0.08,1.0,MARRIED,senior
11570,f5ff9d18f90eb6edfa89c053e790d5b88610d00b7ab343495c9fdc20fa980ab2,4500000.0,1980000.0,0.44,5,0,2.64,0.46,0.7249169435215946,MARRIED,mature
11571,f6025673562961cc5d8028247bbb8e2e6ce902a60f15279811ad75ebb1b99cf2,5000000.0,2800000.0,0.56,19,0,0.56,0.24,0.46,WIDOWED,mature
11572,f60327e075a24d61e4896750e3d41e1a048af0b10cfd5762466a13413e07c260,6000000.0,2400000.0,0.4,0,0,-3.42,0.08,0.8475389408099688,MARRIED,mature
11573,f60333486c3667a8c12ab4c5e0a5fb3238b9fdf1a2c9a71ef8d9d3a3fad838fe,5000000.0,2200000.0,0.44,5,0,0.16,0.18,0.6,MARRIED,adult
11574,f604b0bf4e0462ab4076a91f642a51fbf77ea60594ac3c221970e1c6d3e9d658,11000000.0,7332800.0,0.6666181818181818,91,1,0.875,0.1041666666666666,0.334364138459791,MARRIED,adult
11575,f604e86b8844e140692da52e893182996051d4dcf3eaa9fcce73bd702c428719,4000000.0,1840000.0,0.46,0,0,-0.78,0.06,0.86,MARRIED,adult
11576,f6156092dd9cc992b14b5c917077942157874003b569f5cce90c2225cd8081c6,5000000.0,2500000.0,0.5,0,0,-2.72,0.7,1.0,MARRIED,mature
11577,f61ffd9ff358d137995757ac8cf026b773904d4fc1d3834f379cfb0c0a0e0231,10000000.0,4200000.0,0.42,0,0,3.14,0.34,0.8803288490284006,MARRIED,senior
11578,f62d2ea06fd3932fbd0508fb5bfa27af85feea6da27dc8b9e96f30d5cdc0dc70,7000000.0,3060700.0,0.4372428571428571,0,0,-0.5833333333333334,0.0625,0.8333991322742186,MARRIED,adult
11579,f62e4d15992a1b37ad629db6f7574c98278a179cbe3f258bcbfa095c58c4d0f6,5000000.0,2000000.0,0.4,0,0,-8.68,0.06,1.0,MARRIED,mature
11580,f634f2d0a1ba9a97e3a1dfe931240ffbfc14456971a997755f87672dd18239ec,8000000.0,3360000.0,0.42,0,0,-3.36,0.1,1.0,MARRIED,mature
11581,f6371e1f5a34d1c735d81377afc53a3fdc2d1149ab9bd342121cfac3ea965297,5000000.0,2300000.0,0.46,0,0,-7.14,0.08,1.0,MARRIED,senior
11582,f64425f4787dce2dd43d4f108e9f88eabb100159c7255f780740f157a1dacf6c,10000000.0,4164800.0,0.41648,1,0,6.625,0.4583333333333333,0.8206762960649594,MARRIED,adult
11583,f646472e1ab729626450610fc3446ed57b5e54c0c45a2d6baf430fe080adabf3,5000000.0,2300000.0,0.46,0,0,-1.84,0.08,0.88,MARRIED,young
11584,f646c974821c792359a1744826cc84ed35ca903eaf213f3b62b015bcda64c2a0,5000000.0,2300000.0,0.46,0,0,-11.14,0.06,1.0,MARRIED,mature
11585,f648e4f7e11c9aa5c391d26f0b4e12ef35953d1152c5f602a906752938f6cb42,5000000.0,2400000.0,0.48,0,0,-8.56,0.08,1.0,MARRIED,mature
11586,f656711487384e782c4076b6791be13f40320c9ebbc7ee7b47115ef011735554,5000000.0,2000000.0,0.4,0,0,-16.94,0.0,1.0,MARRIED,young
11587,f65db6b3f4acdcd9ca911136f88554431389ecf6b92752500d67c79f14c21093,5000000.0,2200000.0,0.44,0,0,-0.9,0.1,0.9,MARRIED,adult
11588,f65e23adb5b39a7f95d3c9912cf02b7fb1d548f78d75ce719619514a2227c269,7000000.0,2800000.0,0.4,0,0,-1.5,0.1,0.7,MARRIED,senior
11589,f65e6d733570d34f3226abd6e2a9644ea824be111ccfba18481f925a5b582d83,10000000.0,4000000.0,0.4,0,0,-12.68,0.08,1.0,MARRIED,adult
11590,f65ebb55fcdf7926307fb8cb2c76799bac99c04ec5cbee72b38431d611b985ed,6000000.0,4438646.0,0.7397743333333333,99,1,0.7708333333333334,0.0625,0.2628215005035246,MARRIED,young
11591,f663217a75555f6108d722ad27563379bbd7e79a51c0be1c3310659af5736f37,7500000.0,3300000.0,0.44,0,0,-10.44,0.12,1.0,MARRIED,mature
11592,f667fd7f6178f774b18febe02c81a25791b38af09e313e3c6b913e509dfbd826,6000000.0,4560000.0,0.76,103,1,-0.26,0.1,0.24,MARRIED,senior
11593,f6729f9f1b57fe7e3adf335fc677dcac41d8292423f5b9489066a94c3f40dc90,4000000.0,1680000.0,0.42,0,0,-5.46,0.12,0.9,MARRIED,mature
11594,f677cb81c9dcd7fb946235df784b4cfd5810956d186ef811077a6e22065cd05a,7500000.0,3450000.0,0.46,0,0,-15.22,0.06,1.0,MARRIED,senior
11595,f67b89e7cc42292cf8e99b3b9df2031687763ad767d762a6fe35410b21a651d1,6500000.0,2860000.0,0.44,0,0,-3.74,0.1,0.88,MARRIED,mature
11596,f683e85ff1287f26b33f219334343b0b1814ac5262c807ecfd73fb3972222cc1,7000000.0,3220000.0,0.46,0,0,-27.42,0.08,1.0,MARRIED,mature
11597,f6926eda5941f66cd59b21fdfd659dba0be5a99e432af2bc591b7a14082598fa,4000000.0,1920000.0,0.48,0,0,-5.86,0.08,1.0,MARRIED,mature
11598,f6942f8bf25f89f46a40380edee1f5afac0136c531dc634f1676deeb1a4c9950,6000000.0,4740500.0,0.7900833333333334,110,1,0.22,0.1,0.2124610591900311,MARRIED,adult
11599,f69ab907c250fbc183aebbd04efe1c31f3782ce31f00a28e66c71b6c6e4b618b,5000000.0,2300000.0,0.46,0,0,-1.52,0.14,0.88,MARRIED,adult
11600,f6a10cda9b3e0a4d9621ae0a610155e274a6019d0d832c3a65f6d3270952a6e8,10000000.0,4400000.0,0.44,0,0,-8.0,0.64,1.0,MARRIED,mature
11601,f6a499d4f41d7feb71d5223463c3a2da506173ec620873c7b2ea5b49060441c9,6000000.0,2760000.0,0.46,0,0,-0.02,0.1,0.56,MARRIED,mature
11602,f6a61bf9d83fe3c377dbd0de6bdcf85a38afef74238ffd30add1120c57a98fd0,5000000.0,4200000.0,0.84,131,1,-0.32,0.1,0.16,MARRIED,adult
11603,f6a627a44f5af331d3fdb29b12e770efdd994e8abe519965bf3aa3f938ecf282,7000000.0,3683600.0,0.5262285714285714,19,0,8.88,0.42,0.529508547008547,MARRIED,senior
11604,f6ab26567bf62847e1b4c47d19897a1a80ca9c3b8c213bd3b9b61a0b1800323a,5000000.0,2300000.0,0.46,0,0,-11.16,0.2,1.0,MARRIED,adult
11605,f6b2df65713a012e206d9ebf66a8352c91585145311cff0235c9148242ffde39,10000000.0,4373200.0,0.43732,8,0,4.1875,0.4375,0.8545908806995628,MARRIED,mature
11606,f6b783e3e68f5024e17875148ab56da8dad26465650c9b9fe4c2d5a24d94c2d0,5000000.0,2100000.0,0.42,0,0,0.26,0.6,0.92,MARRIED,adult
11607,f6ca93959dd183c9406433f987d90f05fb20e734e9d43f4a19f6fe71b6464923,5000000.0,2300000.0,0.46,0,0,0.02,0.14,0.88,MARRIED,mature
11608,f6d00545addc62314507cd9486bee400ae82843ed02513da013aface31faee31,7000000.0,3080000.0,0.44,0,0,-8.06,0.1,1.0,MARRIED,mature
11609,f6d05c7e4d601704bb59e4e850259652a6c95bdb6ea4149421736a824b7ca034,5000000.0,2400000.0,0.48,0,0,0.52,0.14,0.86,MARRIED,mature
11610,f6d2a9933bf500ad8d47a58886d76d8390c5b612135851564687f45f8e8094ff,5000000.0,2300000.0,0.46,0,0,-0.94,0.08,0.88,MARRIED,mature
11611,f6e3f21a2325324d4548bb8a52e3f9343206eec6b1fceb376f3794efbec546c8,5000000.0,2100000.0,0.42,0,0,-12.0,0.1,1.0,WIDOWED,adult
11612,f6e40f6d1edea45da2968cab70961c7b672953a429feaee158eefcb8357d6692,5000000.0,2200000.0,0.44,0,0,-3.74,0.08,0.88,MARRIED,mature
11613,f6e84f55b1183fc9e7852b3f76038899a0eb1f027f392e98dd48ef3683b1009e,9000000.0,3600000.0,0.4,0,0,-3.72,0.08,0.94,MARRIED,mature
11614,f6ec305a2d03f3e1fdc5647fb2d51da07e1ef09b6ab022577e9f59b2d0013552,6000000.0,2520000.0,0.42,0,0,-12.32,0.04,1.0,MARRIED,mature
11615,f6f6eecdb019598d162a2800c22504e71b24a43da8411dd1518b2264deff5cb1,5000000.0,2200000.0,0.44,0,0,-4.62,0.14,1.0,MARRIED,mature
11616,f6f9215d9e56410352ca878b3ec44e6833e290098fa36b13210b4da39833fb67,6000000.0,2880000.0,0.48,0,0,-10.5,0.08,1.0,MARRIED,adult
11617,f7007f100d2e208b1bc6cb5fa375fcdeebffd0a336a79c150b93ffd1629e2cb2,7000000.0,3080000.0,0.44,0,0,-16.32,0.08,1.0,MARRIED,senior
11618,f700b14a0fbb0131b357c390cc3147ebd13e18520160803c5959c19ae88e9855,7000000.0,3220000.0,0.46,0,0,-2.36,0.08,0.88,MARRIED,mature
11619,f703dc82936bba5b9339e2b6ed1688b728a88cba642abb1a54fc7d4608407ed7,5000000.0,2400000.0,0.48,0,0,-2.2,0.1,0.56,MARRIED,adult
11620,f70403381e9d9003c70dd644f5622ea7177c924b8519d2ecdaac450d41a0a094,5000000.0,2200000.0,0.44,0,0,-13.92,0.1,1.0,MARRIED,mature
11621,f705dda3eccda9e989880f31e27586747d187561e8db44dbf7bd0daee8b99708,5000000.0,2200000.0,0.44,0,0,-1.26,0.1,0.9,MARRIED,mature
11622,f70905b64f91f2184411cb83d52e53ba2c21d922c1d9a9e1410ce5d00cc38214,6000000.0,2880000.0,0.48,0,0,-8.92,0.24,1.0,MARRIED,young
11623,f70bdc5d819ee8c7185a1fb5886db0e6b9710869abc4bec89e1a1581c7e5d93b,6000000.0,2520000.0,0.42,0,0,-1.46,0.16,0.92,MARRIED,adult
11624,f715b5917f66ec98cfd974b1761d5d41c825b43b8470c9941d1b7418e1827d74,5000000.0,2300000.0,0.46,0,0,-10.66,0.12,1.0,MARRIED,mature
11625,f71c909087ec00f52b85fcd03f94344e940556a358647fc542e9accb0650214a,5000000.0,2200000.0,0.44,0,0,4.08,0.12,0.68,MARRIED,mature
11626,f727df7a4f786056bb8d9df1fa76821e771e5e4037e19f97ee3433ccb0822816,8000000.0,3200000.0,0.4,0,0,-5.92,0.0,1.0,MARRIED,mature
11627,f739c9b32ed367fc59b165c8182549896e666c7ae3be17798b3151d7e3e94b79,4000000.0,1680000.0,0.42,0,0,-13.58,0.1,1.0,MARRIED,mature
11628,f73aadb0f2f2bfbbef5b263a5ec54e95246cf35cfbf61a03d9df394735f52196,5000000.0,2200000.0,0.44,0,0,-6.3,0.1,1.0,MARRIED,young
11629,f73cb5e1c7f939d917abafa3544a382f08aa2d52ea10d9adaa598f9060ba7f50,5000000.0,2200000.0,0.44,0,0,-1.92,0.12,0.9,MARRIED,adult
11630,f741134068e9f2732fd9ccff4d995fa1d42772995bb317439b105d57a3350a04,4000000.0,1600000.0,0.4,0,0,-2.04,0.14,0.94,MARRIED,adult
11631,f74ea7b498e98c35a32214d6b3d241470f58b7c90b5dbc689fc3390fdd063e7f,5000000.0,2186600.0,0.43732,0,0,-0.5416666666666666,0.1041666666666666,0.9168884587466732,MARRIED,mature
11632,f7504ceedd26f04a660a5504a19629e01669696511a7b68e02efd45203826d72,5000000.0,2300000.0,0.46,0,0,-12.34,0.08,1.0,MARRIED,senior
11633,f752e2d28997bbbae1c752452c2a43e4890f7a61fe988f12e71301a12462ac9e,5000000.0,2300000.0,0.46,0,0,-0.28,0.16,0.88,MARRIED,adult
11634,f75ddb7a3f6c69773c946cb811cff2ab234e4ec81bb3c586b10ae67ee80a2854,5000000.0,2100000.0,0.42,0,0,-7.7,0.12,1.0,MARRIED,mature
11635,f79f72ac5b24947e987e90d24be7fba06915e60df50dbe15bac249658f461a7b,4000000.0,1760000.0,0.44,0,0,-7.14,0.12,1.0,MARRIED,mature
11636,f79fcb613c55faddef6a18d033e6c4389be33818848038c5b3cf559b7478406e,9000000.0,3780000.0,0.42,0,0,-10.8,0.12,1.0,MARRIED,adult
11637,f7a88fbe92d7311c709aeabf115f3f3739cd1649e34212915d87a73284fc4677,10000000.0,6874000.0,0.6874,87,1,2.6041666666666665,0.1666666666666666,0.3129718144909431,MARRIED,senior
11638,f7acc0754e3cd97d761a54fe8db033467ea6ede3532808658d014f6912eda77a,5000000.0,2200000.0,0.44,0,0,-9.54,0.12,1.0,MARRIED,mature
11639,f7b215542caaa4de03749fcf4d6293123163671c23b97ceb71c11896bef01ef2,5000000.0,2200000.0,0.44,0,0,-8.32,0.16,1.0,MARRIED,mature
11640,f7b295dd14b60e3eff935c92da84efd039bdc2b644cdcaa5aa8a3e2e086d2922,5000000.0,2400000.0,0.48,0,0,-0.78,0.1,0.86,MARRIED,mature
11641,f7b447b0b7495130698be6d42c66809b666abb08d57f296156a76d4cec12e7bf,5000000.0,2200000.0,0.44,0,0,-0.18,0.24,0.62,WIDOWED,mature
11642,f7b4cd48d04e9217db4da46ede6813cf4268986dad039d3c3055664139908a15,5000000.0,2200000.0,0.44,0,0,-1.2,0.22,0.84,MARRIED,senior
11643,f7b5f19155304c8f5672f2acb5445a2525decc2f9b5f797c268b7f71835e41bc,7000000.0,3060700.0,0.4372428571428571,0,0,-0.6041666666666666,0.0625,0.9169832498704888,MARRIED,adult
11644,f7c023fb3a14ecc591a80a05d48c89829a9e628845798c22252b311ee9146761,8000000.0,3520000.0,0.44,0,0,-11.06,0.1,1.0,MARRIED,mature
11645,f7c6392d8c010c3195ba7116d476c3a886c22d755ccd8c7d8911cad0863f2f3d,5000000.0,2200000.0,0.44,0,0,0.0,0.36,0.58,MARRIED,senior
11646,f7c6d6480673d667f79000ccba52425b98e73bcb58cc95e93fe1398419d9628f,5000000.0,2500000.0,0.5,0,0,-4.3,0.68,1.0,MARRIED,young
11647,f7ca4e4a5190e69a5e1583ae5f7b81f3177b228c3fd9c2b1f34c4b59a90f7952,7000000.0,2800000.0,0.4,0,0,-8.54,0.1,1.0,MARRIED,mature
11648,f7cce9b689588bd86a1265ef725ab13a0d441c39d53ff1b9c3b0225270fcde1b,6500000.0,2990000.0,0.46,0,0,-11.56,0.08,1.0,MARRIED,young
11649,f7cd7a0a28fd2c4fa28fb1ea8ff3ee7e8c3f2aa7b7212a4ab6f8b653ab304a12,8000000.0,3360000.0,0.42,0,0,-0.58,0.12,0.9,MARRIED,adult
11650,f7cde4d1cb48774b5c5245172e6e30110d6a0485b5c5fec50c33ae7bf7ddef20,7000000.0,3220000.0,0.46,0,0,-6.22,0.68,1.0,MARRIED,mature
11651,f7d05a6f1e74ffd9c78e23a2649066a7725ac541a0148c777e7263050d423b69,5000000.0,2100000.0,0.42,0,0,-0.72,0.1,0.9,MARRIED,adult
11652,f7db71294d85cd5ef29da1364c28d99633a1b5665566664079e9c96a3d045f8f,5000000.0,2300000.0,0.46,0,0,-6.74,0.12,1.0,MARRIED,mature
11653,f7dd5a029da63db3ff7649de5b36b1f94d0e4b23097e5bec7b9706a5c468acb4,4000000.0,2480000.0,0.62,47,1,-1.72,0.08,0.38,MARRIED,senior
11654,f7e19b7247139e6a8ccd0d3b55098eb80d7f84b3ec8b36a8eb390671b234c3bd,5000000.0,2100000.0,0.42,0,0,-10.64,0.06,1.0,MARRIED,adult
11655,f7e50b7879929130622a9bd95919f8cb5e69fdc6bf7535671569a2a71e863e7f,5000000.0,2300000.0,0.46,0,0,-12.56,0.06,1.0,MARRIED,mature
11656,f7e7dac143b967d9c7751784ec1f76b01a02533e11552c615febe597fe35b54d,7000000.0,3360000.0,0.48,0,0,-0.1,0.1,0.86,MARRIED,adult
11657,f7edc745af09fc503dedce0dd28a5de558cdae1d286b74f78e6733f73fc1e9b0,5000000.0,2300000.0,0.46,0,0,-12.18,0.06,1.0,MARRIED,young
11658,f7efa5daa31f0649a5106571f16ced6ccfa559e64f095cd992d9010abebed343,5000000.0,2400000.0,0.48,0,0,1.2,0.72,0.86,MARRIED,adult
11659,f7f0bb7d0bfa326cf26d59312e758ad12a8243efc68547a400a0522c33ccbe2d,5000000.0,4000000.0,0.8,110,1,-0.04,0.08,0.2,MARRIED,young
11660,f7f0ffda6f6ccb09935bb362bffe9bea5843d2ae08eb543d6006b6c1b71568d7,6000000.0,2760000.0,0.46,0,0,-3.62,0.1,0.88,MARRIED,adult
11661,f8015aaf1fc52deadcef05ce864bd2dd34d1876bee71cbaceee3da9d7f6da23a,4000000.0,1831600.0,0.4579,0,0,-1.0833333333333333,0.0208333333333333,0.8963687985654513,MARRIED,adult
11662,f801c453f70fba4409762ab8cbef0c7774e7e3f9888e42d87435721b9f15b88e,5000000.0,2400000.0,0.48,0,0,0.42,0.24,0.86,MARRIED,senior
11663,f8024ee33a44dcdf255af200c918a6572d1ebd549ad2b099cc92c10fa6b3fa5a,4000000.0,1840000.0,0.46,0,0,1.58,0.46,0.56,MARRIED,young
11664,f8065456d095c88463f88c8141b815cc4c794bc080c12dd0de52992b789fabf7,4500000.0,2070000.0,0.46,0,0,-7.86,0.08,1.0,MARRIED,senior
11665,f80a5d5a13fc1f646661b285bc8171dc72a992216ba3c783505d66150d327134,6000000.0,2640000.0,0.44,0,0,-11.38,0.14,1.0,MARRIED,adult
11666,f80ab2a5a13dad000013791fd72476415111f4c94b53519feaa59e507d259584,5000000.0,3200000.0,0.64,47,1,-0.2,0.06,0.36,MARRIED,mature
11667,f80f152dea212188a2467952ceb64a67ccb53a1fd1cbd69af8b628427100e0d0,5000000.0,2000000.0,0.4,0,0,-11.5,0.06,1.0,MARRIED,adult
11668,f81c22caf4c4d5840d402f05c86671c57509eccb2fccece9810d4c21b5e5e980,5000000.0,2300000.0,0.46,0,0,-3.9,0.06,0.88,MARRIED,adult
11669,f81ff9dc403356f59a54520f865a68707b4450a54a6b315a56d17809dfbfd75a,5000000.0,2300000.0,0.46,0,0,-11.56,0.12,1.0,MARRIED,adult
11670,f8266de0b520d317e76945728210c8f261543f209ac648eac404267c8b36f62a,5000000.0,2300000.0,0.46,0,0,-10.06,0.12,1.0,MARRIED,senior
11671,f82720e955653c06f2d4d75e7ab11e000aabae9c06b6cbd4f613ed89c2dc2825,8500000.0,3910000.0,0.46,0,0,-1.42,0.12,0.88,MARRIED,senior
11672,f8278a35a135dd3dcebffd30032020d8504570d92d9893f8e3bccd8be7f4391d,5000000.0,2000000.0,0.4,0,0,0.02,0.42,0.62,MARRIED,adult
11673,f82b949e3e42bf37f519987de59a5955f2e01eea4793d8d5420a3e7dd03d02a4,5000000.0,2100000.0,0.42,0,0,-6.04,0.08,0.92,MARRIED,adult
11674,f83007d5ccb92baac813e2efdac2f94ba73eee0f9a82bf258dcf2207f6f6f220,5000000.0,2000000.0,0.4,0,0,-1.22,0.08,0.6074794315632012,MARRIED,adult
11675,f834c9b22859a20ff107c5fcc37dbdd354a3df06cc6f2edad2f3934b3fab093d,5000000.0,3300000.0,0.66,61,1,0.68,0.22,0.34,MARRIED,mature
11676,f83cc4572154acf4fc3044d6de86988191635f18b0be9a47ca88b5b27fb4314f,6000000.0,2760000.0,0.46,0,0,-12.64,0.06,1.0,MARRIED,senior
11677,f83e01fc046025a5f3f67423c675b67fd535e57d7ecdb595a3ae90a913150f39,5000000.0,2200000.0,0.44,0,0,-5.44,0.7,1.0,MARRIED,mature
11678,f847f26251012b469759792b5ac6d02efaed84ba5a7fe8c069c0d3430c08a1ea,6000000.0,5252000.0,0.8753333333333333,159,1,2.32,0.06,0.1285358255451713,MARRIED,mature
11679,f848ddc736b1a3860bc85410bf0ea76f97454ba51180cc81c0a18241b44ae4c7,9000000.0,4140000.0,0.46,0,0,0.64,0.22,0.64,WIDOWED,mature
11680,f84f10875b0c89002e45fd15f4dc3b077aa9403c62392e1cdcf1a8af3869e860,4000000.0,1680000.0,0.42,0,0,-11.0,0.18,1.0,MARRIED,adult
11681,f85cd880075204f9f61663a1dca09416c681578da8260ec993fc7a977ecd945f,5000000.0,4100000.0,0.82,117,1,0.16,0.08,0.18,MARRIED,senior
11682,f85d0a7a592bed5c256aea08a4e663f054e54c4b74d35702e6043509b167e5d8,5000000.0,2400000.0,0.48,0,0,-0.86,0.06,0.86,MARRIED,senior
11683,f86bb920159b32f1c4bb72c0b4f18470ae97f40e7b40b2b208eb507248d38de8,8500000.0,3740000.0,0.44,0,0,-9.74,0.64,1.0,MARRIED,mature
11684,f870916858a72dc3ac76cc92c8ff6e031ecdddd365c2b2072347ff4da411f50f,4000000.0,1760000.0,0.44,0,0,-0.88,0.1,0.9,MARRIED,mature
11685,f87235a456cad6fb6fcd308a61cd76e6fe29cb3f4959e83839ca210f47a4f472,7000000.0,2940000.0,0.42,0,0,-8.84,0.2,1.0,MARRIED,mature
11686,f8781c2d74c544b33d918c0498c09b51bce8679fa62218c77ea38c76061df1ee,10000000.0,4000000.0,0.4,0,0,-7.82,0.14,1.0,MARRIED,senior
11687,f87aa9980962f74ff721548e144552c13992203b5f32c37f2d1eeba6741d8c91,5000000.0,2000000.0,0.4,0,0,-4.14,0.14,1.0,MARRIED,adult
11688,f87bbe7ef4dbf21f034c128aebf916abadf4942dc6471711e93d2f6e1d4eaf9f,5000000.0,2300000.0,0.46,0,0,-7.22,0.28,1.0,MARRIED,adult
11689,f886ca8cc3cdccab0021cb3756bcc76f784a514b7d657decebb46321ac8393d3,5000000.0,2200000.0,0.44,0,0,-0.58,0.12,0.92,MARRIED,mature
11690,f8978aa993154224ed31b8c88b3bd26133de02d95c315f1dac9e695ee68eebfc,5000000.0,2000000.0,0.4,0,0,-14.14,0.06,1.0,MARRIED,mature
11691,f897d3e29507d8c72676e9c62c89a87e59b878e0aaf8a007d0e63cd1e024ed65,5000000.0,2000000.0,0.4,0,0,-10.54,0.06,1.0,MARRIED,mature
11692,f89d7f683541d8a4a4e24f778aba849ea6ea97fd554dcabf48df903d25e5a656,5000000.0,2300000.0,0.46,0,0,-0.44,0.2,0.7,MARRIED,senior
11693,f8a0fbf1a27ab3577509b5580eb563a9535fe6437a5796b668a69ca4ac6b6458,5000000.0,2300000.0,0.46,0,0,0.62,0.5,0.64,WIDOWED,senior
11694,f8a7bee71637401fe99f5b9d2861512b11609cd22c2d14565a0a1d633c9031ee,4000000.0,1920000.0,0.48,0,0,-6.14,0.68,1.0,MARRIED,mature
11695,f8ac29d1842cbf6d5a6d17344db7b19696f716a3f3d4205a910898be9cb4a8dd,4000000.0,1760000.0,0.44,0,0,-4.56,0.1,1.0,MARRIED,mature
11696,f8ad0027894ff7128ad42ab6ac63882c9f3a7b2a265300b9431310db22e4871c,5000000.0,2300000.0,0.46,0,0,-5.66,0.08,1.0,MARRIED,adult
11697,f8ad255fa8f19a8e0d77b3b300ca0fe05bcfb326042e0926bbf583f3bd9b076c,8000000.0,0.0,0.0,0,0,-68.52,0.26,1.0,MARRIED,mature
11698,f8b3b47805243514bae4122f97b43cc8fe67fecddf93fd3fd03e93d87ebfa671,8000000.0,3520000.0,0.44,0,0,-10.12,0.2,1.0,MARRIED,mature
11699,f8b3f9e9a6b6af4c436f62a79be1613365a32e54451ca3046ff79da26453da72,5000000.0,2300000.0,0.46,0,0,-1.02,0.08,0.88,MARRIED,young
11700,f8c5fd7c0de796a57b384f18db2eef804e0b3f4d320ca726da92c696e6290b7b,6000000.0,2880000.0,0.48,0,0,-8.96,0.06,1.0,MARRIED,mature
11701,f8d29b53080272405643803b1cb8ab1b25dddb185360fb52ae20b1201d50536e,5000000.0,3000000.0,0.6,47,1,14.3,0.36,0.58,MARRIED,mature
11702,f8dce83f0d2dd3ffc6dbddedf32c8cf245b06fcd3308fcf24d32df7af9defdd6,7000000.0,2940000.0,0.42,0,0,-2.66,0.18,1.0,MARRIED,mature
11703,f8df68fc3151034e8e7d58349cceed08eab1b604461b440d38b38e6176afa252,5000000.0,2200000.0,0.44,0,0,-17.78,0.04,1.0,MARRIED,mature
11704,f8effceb3ad056813db51ae42c59a1fc909464496865ec6349ccd066727532cc,5000000.0,2400000.0,0.48,0,0,0.92,0.16,0.54,WIDOWED,senior
11705,f8f1866eb4b1f4dd6fd887093fb3580592eb2d67443c00496a7b8dd65e0e5f4a,5000000.0,2000000.0,0.4,0,0,-9.14,0.14,1.0,MARRIED,adult
11706,f8f3469b6c89c86d87d962b3c5a1654345884493619089bda037114f8a373002,5000000.0,2200000.0,0.44,0,0,2.06,0.76,0.8800448765893792,MARRIED,adult
11707,f8f347e41fa6a33cc95336e3dfd3f9c5766b26e2a4826634c3a7c5fd12779483,4500000.0,2970400.0,0.6600888888888888,75,1,0.78,0.22,0.3399335548172758,MARRIED,young
11708,f8f4a224dd4578c0480fbf3986c455232a52621cdd4bfd0be0fa997347e34582,7000000.0,2940000.0,0.42,0,0,-5.68,0.08,1.0,MARRIED,senior
11709,f8fc31f1eec6fca961084e314a6ad7ababf4b75f6ea6809aab497c729127d42b,5000000.0,2000000.0,0.4,0,0,-5.38,0.06,1.0,MARRIED,mature
